task_name,pct
confer with underwriters to aid in resolving mortgage application problems.,0.0018487401862708
confer with underwriters to resolve mortgage application problems.,0.0025676947031539
configure security settings or access permissions for groups or individuals.,0.0789822890690155
configure servers to meet functional specifications.,0.1009617557280133
consider environmental sustainability factors when determining merchandise packing methods.,0.0035947725844155
"consider such factors as ensemble size and abilities, availability of scores, and the need for musical variety, to select music to be performed.",0.001951447974397
"construct, test, maintain, and repair substation relay and control systems.",0.0072922529569572
consult classification manuals to locate information about disease processes.,0.009140993143228
"consult manuals, schematics, wiring diagrams, and engineering personnel to troubleshoot and solve equipment problems and to determine optimum equipment functioning.",0.0027731102794062
consult or negotiate with clients to prepare project specifications.,0.0025676947031539
consult reference books or secure aid of readers to check references with rules of grammar and composition.,0.0028758180675324
"consult reference material, such as textbooks, manuals, and journals, to identify symptoms, make diagnoses, and develop approaches to treatment.",0.025368823667161
"consult sources such as rate books, manuals, or insurance company representatives to determine specific charges or information such as rules, regulations, or government tax and tariff information.",0.0040056037369201
"consult with and advise physicians, educators, researchers, and others regarding medical applications of physics, biology, and chemistry.",0.0021568635506493
"consult with and advise physicians, educators, researchers, government health officials and others regarding medical applications of sciences, such as physics, biology, and chemistry.",0.0628571663332087
consult with and assist computer operators or system analysts to define and resolve problems in running computer programs.,0.1699813893487915
consult with and refer patients to ophthalmologist or other health care practitioner if additional medical treatment is determined necessary.,0.0040056037369201
consult with clients to assess risks and to determine security requirements.,0.011092441117625
"consult with clients, vendors, personnel in other departments or construction foremen to discuss and formulate estimates and resolve issues.",0.0070868373807049
consult with customers about software system design and maintenance.,0.0779552111877539
"consult with customers or other departments on project status, proposals, or technical issues, such as software system design or maintenance.",0.0451914267755095
"consult with customers to determine objectives and requirements for events such as meetings, conferences, and conventions.",0.0041083115250463
"consult with engineering staff to evaluate interface between hardware and software, develop specifications and performance requirements, or resolve customer problems.",0.0178711551339514
"consult with families or friends of the deceased to arrange funeral details, such as obituary notice wording, casket selection, or plans for services.",0.0026704024912801
"consult with managerial, engineering, and technical personnel to clarify program intent, identify problems, and suggest changes.",0.0029785258556585
consult with multiple stakeholders to define requirements and implement online features.,0.1996639401172512
"consult with or provide consultation to other doctors, therapists, or clinicians regarding patient care.",0.0018487401862708
"consult with other health professionals to provide optimal patient care, referring patients to traditional health care professionals as necessary.",0.0237254990571425
"consult with other professionals, agencies, or universities to discuss therapies, treatments, counseling resources or techniques, and to share occupational information.",0.0044164348894247
consult with patients following radiation treatments to provide information and assess outcomes or to recommend further consultation or treatments as appropriate.,0.007805791897588
"consult with researchers to analyze problems, recommend technology-based solutions, or determine computational strategies.",0.0177684473458253
"consult with users, management, vendors, and technicians to assess computing needs and system requirements.",0.0517647252155836
"consult with users, management, vendors, and technicians to determine computing needs and system requirements.",0.0734360685102029
"consult with writers, producers, or actors about script changes or ""workshop"" scripts, through rehearsal with writers and actors to create final drafts.",0.0051353894063079
contact borrowers with delinquent accounts to obtain payment in full or to negotiate repayment plans.,0.0022595713387754
contact customers to persuade them to purchase merchandise or services.,0.0028758180675324
contact customers to respond to inquiries or to notify them of claim investigation results or any planned adjustments.,0.001951447974397
contact job applicants to inform them of the status of their applications.,0.0179738629220776
contact new or existing customers to discuss how specific products or services can meet their needs.,0.0143790903376621
"contact prospective customers to determine customer needs, present information, or explain available services.",0.0248552847265302
contact prospective customers to present information and explain available services.,0.0042110193131724
"contribute to the compilation, organization, and production of protocols, clinical study reports, regulatory submissions, or other controlled documentation.",0.018898233015213
contribute written material or data for grant or patent applications.,0.0213632199302408
"control, monitor, or operate equipment that regulates or distributes electricity or steam, using data obtained from instruments or computers.",0.0041083115250463
"converse with customer to determine destination, mode of transportation, travel dates, financial considerations, and accommodations required.",0.0049299738300555
"convert various types of files for printing or for the internet, using computer software.",0.0141736747614098
convert video and audio recordings into digital formats for editing or archiving.,0.0016433246100185
"cook food or prepare food items, such as sandwiches, salads, and ice cream dishes, using standard formulas or following directions.",0.0047245582538032
coordinate and direct extracurricular activities and programs such as after-school events and athletic contests.,0.0030812336437847
coordinate and link the computer systems within an organization to increase compatibility and so information can be shared.,0.0040056037369201
"coordinate and supervise extracurricular activities, such as clubs, student organizations, and academic contests.",0.0062651750756956
coordinate appointments to show homes to prospective buyers.,0.0015406168218923
"coordinate communication between patients, family members, medical staff, administrative staff, or regulatory agencies.",0.0064705906519479
"coordinate conferences, meetings, or special events, such as luncheons or graduation ceremonies.",0.0023622791269016
coordinate due diligence processes and the negotiation or execution of purchase or sale agreements.,0.0087301619907234
"coordinate exhibit installations, assisting with design, constructing displays, dioramas, display cases, and models, and ensuring the availability of necessary materials.",0.0031839414319108
coordinate implementation of computer system plan with establishment personnel and outside vendors.,0.0221848822352501
"coordinate or conduct instructional classes or in-services, such as citizen police academy classes and crime scene training for other officers.",0.0028758180675324
"coordinate or perform activities associated with shipping, receiving, distribution, or transportation.",0.0016433246100185
"coordinate planning, budgeting, or purchasing for all the food operations within establishments such as clubs, hotels, or restaurant chains.",0.0027731102794062
"coordinate property closings, overseeing signing of documents and disbursement of funds.",0.0025676947031539
"coordinate sales or other promotional strategies with merchandising, operations, or inventory control staff to ensure product catalogs are current, accurate, and organized for best findability against user intent.",0.0082166230500926
"coordinate with and consult other workers to design, lay out, or detail components and systems and to resolve design or other problems.",0.0018487401862708
"coordinate with developers to optimize web site architecture, server configuration, or page construction for search engine consumption and optimal visibility.",0.0176657395576991
"coordinate with engineers, planners, field personnel, or other utility workers to provide information such as clearances, switching orders, or distribution process changes.",0.0072922529569572
correct errors by making appropriate changes and rechecking the program to ensure that the desired results are produced.,2.4551269673676814
"correspond with online customers via electronic mail, telephone, or other electronic messaging to address questions or complaints about products, policies, or shipping methods.",0.0023622791269016
counsel and encourage patients to develop leisure activities.,0.0030812336437847
"counsel and provide guidance to students regarding personal, academic, vocational, or behavioral issues.",0.0021568635506493
"counsel clients and patients in individual and group sessions to help them overcome dependencies, recover from illness, and adjust to life.",0.0131465968801482
"counsel clients on personal and family financial problems, such as excessive spending or borrowing of funds.",0.0333800311410013
"counsel clients or patients, individually or in group sessions, to assist in overcoming dependencies, adjusting to life, or making changes.",0.013043889092022
counsel employees about work-related issues and assist employees to correct job-skill deficiencies.,0.0022595713387754
"counsel individuals and groups on basic rules of good nutrition, healthy eating habits, and nutrition monitoring to improve their quality of life.",0.1655649544593667
"counsel individuals and groups regarding problems, such as stress, substance abuse, and family situations, to modify behavior or to improve personal, social, and vocational adjustment.",0.0085247464144711
"counsel individuals or groups concerning their spiritual, emotional, or personal needs.",0.0233146679046378
"counsel individuals regarding interpersonal, health, financial, or religious problems.",0.0313258753784782
"counsel individuals to help them understand and overcome personal, social, or behavioral problems affecting their educational or vocational situations.",0.027320271641558
"counsel individuals, groups, families, or communities regarding issues including mental health, poverty, unemployment, substance abuse, physical abuse, rehabilitation, social adjustment, child care, or medical care.",0.0015406168218923
"counsel patients about drug regimens and possible side effects or interactions with other substances such as food supplements, over-the-counter (otc) medications, or herbal remedies.",0.0231092523283855
"counsel patients about nutrition, exercise, sleeping habits, stress management, or other matters.",0.0145845059139144
"counsel students regarding educational issues, such as course and program selection, class scheduling and registration, school adjustment, truancy, study habits, and career planning.",0.0059570517113171
counsel workers about job and career-related issues.,0.0601867638419286
count and record number of tickets collected.,0.0021568635506493
"create a grid of each site and draw and update maps of unit profiles, stratum surfaces, features, and findings.",0.0025676947031539
create and enforce database development standards.,0.0072922529569572
create and explore new cuisines.,0.0029785258556585
"create and maintain accessible, retrievable computer archives and databases, incorporating current advances in electronic information storage technology.",0.0181792784983299
"create and manage documentation, production schedules, prototyping goals, and communication plans in collaboration with production staff.",0.0063678828638217
"create and prepare sketches and model drawings of cartoon characters, providing details from memory, live models, manufactured products, or reference materials.",0.009140993143228
create artifact typologies to organize and make sense of past material cultures.,0.0040056037369201
"create basic designs, drawings, and illustrations for product labels, cartons, direct mail, or television.",0.0047245582538032
"create business intelligence tools or systems, including design of related databases, spreadsheets, or outputs.",0.0639869520025964
create client presentations of plan details.,0.0123249345751389
"create computer applications for manufacturing processes or operations, using computer-aided design (cad) or computer-assisted manufacturing (cam) tools.",0.0073949607450833
create content strategies for digital media.,0.021465927718367
create custom illustrations or other graphic elements.,0.1910364859146539
create data management or error-checking procedures and user manuals.,0.0509430629105743
"create data records for use in describing and analyzing social patterns and processes, using photography, videography, and audio recordings.",0.0338935700816321
"create debt management plans, spending plans, or budgets to assist clients to meet financial goals.",0.0266013171246749
"create designs, concepts, and sample layouts, based on knowledge of layout principles and esthetic design concepts.",0.003286649220037
create developmentally appropriate lesson plans.,0.0157142915833021
create drink recipes.,0.0095518242957326
create embedded software design programs.,0.0016433246100185
"create finished art work as decoration, or to elucidate or substitute for spoken or written messages.",0.2624183986623338
create freehand drawings and lettering to accompany drawings.,0.0060597594994433
"create functional or decorative objects by hand, using a variety of methods and materials.",0.2905603326089011
"create graphics, illustrations, and three-dimensional models to be used in research or in teaching, such as in demonstrating anatomy, pathology, or surgical procedures.",0.0077030841094618
"create jewelry from materials such as gold, silver, platinum, and precious or semiprecious stones.",0.0041083115250463
"create marketing or outreach media, such as brochures or web sites, to communicate sustainability issues, procedures, or objectives.",0.0127357657276435
create models to demonstrate or predict the process by which pollutants move through or impact an environment.,0.0024649869150277
"create musical instrument digital interface programs for music projects, commercials, or film postproduction.",0.0033893570081632
"create new jewelry designs and modify existing designs, using computers as necessary.",0.0047245582538032
create novel computational approaches and analytical tools as required by research goals.,0.0023622791269016
create or administer training and awareness presentations or materials.,0.0047245582538032
"create or distribute offline promotional material, such as brochures, pamphlets, business cards, stationary, or signage.",0.0016433246100185
"create or enhance mannequin faces by mixing and applying paint or attaching measured eyelash strips, using artist's brush, airbrush, pins, ruler, or scissors.",0.0077030841094618
create or implement metadata processes and frameworks.,0.0040056037369201
create or maintain databases of known test defects.,0.0074976685332095
"create or maintain formal engineering documents, such as schematics, bills of materials, components or materials specifications, or packaging requirements.",0.0042110193131724
create or maintain plans or other documents related to sustainability projects.,0.005238097194434
create or modify web-based bioinformatics tools.,0.0172549084051945
"create or revise user instructions, procedures, or manuals.",0.0116059800582558
create or update technical documentation for network installations or changes to existing installations.,0.0015406168218923
create or use statistical models for the analysis of genetic data.,0.0284500573109457
"create original musical forms, or write within circumscribed musical forms such as sonatas, symphonies, or operas.",0.0036974803725416
"create photographic recordings of information, using equipment.",0.0025676947031539
create policies or procedures for logistics activities.,0.0016433246100185
create prototypes or models of objects to be crafted.,0.0016433246100185
"create schematics and physical layouts of integrated microelectromechanical systems (mems) components or packaged assemblies consistent with process, functional, or package constraints.",0.0080112074738403
create searchable indices for web page content.,0.005238097194434
create simulations or models of radio frequency identification device (rfid) systems to provide information for selection and configuration.,0.0021568635506493
"create sketches, profiles, or likenesses of posed subjects or photographs, using any combination of freehand drawing, mechanical assembly kits, and computer imaging.",0.0547432510712422
"create special effects such as vignettes, mosaics, and image combining, and add elements such as sound and animation to electronic publications.",0.0015406168218923
create specialty dishes and develop recipes to be used in dining facilities.,0.0031839414319108
"create supporting documentation, such as metadata and diagrams of entity relationships, business processes, and process flow.",0.0862745420259727
"create three-dimensional or interactive representations of designs, using computer assisted design software.",0.0033893570081632
"create visual representations of geospatial data using complex procedures, such as analytical modeling, three-dimensional renderings, or plot creation.",0.0824743538653049
"create visualizations to illustrate historical or future changes in the earth's climate, using paleoclimate or climate geographic information systems (gis) databases.",0.0017460323981446
"create web models or prototypes that include physical, interface, logical, or data models.",0.0050326816181817
"create wind energy project plans, including project scope, goals, tasks, resources, schedules, costs, contingencies, or other project information.",0.0029785258556585
"create, analyze, report, convert, or transfer data, using specialized applications program software.",0.1310551376489776
"create, maintain, and enter information into databases.",0.1361905270552855
"create, populate, or maintain databases for tracking validation activities, test results, or validated systems.",0.0186928174389607
"cultivate, breed, and grow aquatic life, such as lobsters, clams, or fish.",0.0020541557625231
"customize art therapy programs for specific client populations, such as those in schools, nursing homes, wellness centers, prisons, shelters, or hospitals.",0.0016433246100185
"customize insurance programs to suit individual customers, often covering a variety of risks.",0.0150980448545452
"debit, credit, and total accounts on computer spreadsheets and databases, using specialized accounting software.",0.0062651750756956
debug robotics programs.,0.0284500573109457
decline excessive risks.,0.0085247464144711
"define and analyze objectives, scope, issues, or organizational impact of information systems.",0.0015406168218923
define and compare possible radio frequency identification device (rfid) solutions to inform selection for specific projects.,0.0087301619907234
"define data requirements and gather and validate information, applying judgment and statistical tests.",0.0109897333294989
"define instructional, learning, or performance objectives.",0.0077030841094618
define or recommend model specifications or data collection methods.,0.0077030841094618
define regional or local transportation planning problems or priorities.,0.0015406168218923
define the goals of the system and devise flow charts and diagrams describing logical operational steps of programs.,0.0231092523283855
"delegate authority for the receipt, disbursement, banking, protection, and custody of funds, securities, and financial instruments.",0.0016433246100185
deliver and retrieve items throughout the library by hand or using pushcart.,0.0015406168218923
"deliver speeches, write articles, or present information at meetings or conventions to promote services, exchange ideas, or accomplish objectives.",0.0017460323981446
demonstrate correct use of exercise equipment or performance of exercise routines.,0.0068814218044525
"demonstrate database technical functionality, such as performance, security and reliability.",0.05854343923191
"demonstrate miniaturized systems that contain components such as microsensors, microactuators, or integrated electronic circuits fabricated on silicon or silicon carbide wafers.",0.0090382853551019
"demonstrate or explain products, methods, or services to persuade customers to purchase products or use services.",0.003286649220037
"demonstrate proper operation of fitness equipment, such as resistance machines, cardio machines, free weights, or fitness assessment devices.",0.0020541557625231
describe and recommend wines to customers.,0.0059570517113171
"describe artifacts' physical properties or attributes, such as the materials from which artifacts are made and their size, shape, function, and decoration.",0.0079084996857141
describe menu items to customers or suggest products that might appeal to them.,0.0021568635506493
"describe merchandise and explain use, operation, and care of merchandise to customers.",0.007805791897588
design advanced precision equipment for accurate or controlled applications.,0.0132493046682743
"design and apply bioinformatics algorithms including unsupervised and supervised machine learning, dynamic programming, or graphic algorithms.",0.0055462205588125
design and create special programs for tasks such as statistical analysis and data entry and cleaning.,0.0259850703959179
"design and develop medical diagnostic and clinical instrumentation, equipment, and procedures, using the principles of engineering and biobehavioral sciences.",0.0016433246100185
"design and direct nuclear research projects to discover facts, to test or modify theoretical models, or to develop new theoretical models or new uses for current models.",0.0262931937602964
design and implement warehouse database structures.,0.0162278305239329
"design and implement web site security measures, such as firewalls or message encryption.",0.0145845059139144
"design and produce displays and materials that can be used to decorate windows, interior displays, or event locations such as streets and fairgrounds.",0.0143790903376621
design and validate clinical databases including designing or testing logic checks.,0.0023622791269016
"design chemical conversion processes, such as etherification, esterification, interesterification, transesterification, distillation, hydrogenation, oxidation or reduction of fats and oils, and vegetable oil refining.",0.0031839414319108
design community solid and hazardous waste management programs.,0.0024649869150277
"design complex graphics and animation, using independent judgment, creativity, and computer equipment.",0.0797012435858986
design computer simulations to model physical data so that it can be better understood.,0.0362558492085337
design computers and the software that runs them.,0.0094491165076065
"design custom clothing and accessories for individuals, retailers, or theatrical, television, or film productions.",0.011092441117625
"design customer interface of online storefront, using web programming or e-commerce software.",0.009757239871985
"design database applications, such as interfaces, data transfer mechanisms, global temporary tables, data partitions, and function-based indexes to enable efficient access of the generic database structure.",0.0813445681959171
"design databases to support business applications, ensuring system scalability, security, performance and reliability.",0.215789062853058
"design domestic or industrial water or wastewater treatment plants, including advanced facilities with sequencing batch reactors (sbr), membranes, lift stations, headworks, surge overflow basins, ultraviolet disinfection systems, aerobic digesters, sludge lagoons, or control buildings.",0.0023622791269016
design electro-optical sensing or imaging systems.,0.0062651750756956
"design electronic components, software, products, or systems for commercial, industrial, medical, military, or scientific applications.",0.0828851850178095
design engineering systems for the automation of industrial tasks.,0.0068814218044525
"design forms for receiving, processing, or tracking data.",0.0123249345751389
design forms related to filing systems.,0.0017460323981446
"design geological mine maps, monitor mine structural integrity, or advise and monitor mining crews.",0.0054435127706863
"design individualized care plans, using a variety of treatments.",0.0083193308382188
"design information storage and retrieval systems and develop procedures for collecting, organizing, interpreting, and classifying information.",0.025368823667161
design instructional aids for stand-alone or instructor-led classroom or online use.,0.0489916149361773
design layouts of audio and video equipment and perform upgrades and maintenance.,0.0021568635506493
"design learning products, including web-based aids or electronic performance support systems.",0.0120168112107604
design measurement and control systems for chemical plants based on data collected in laboratory experiments and in pilot plant operations.,0.0034920647962893
"design molecular or cellular laboratory experiments, oversee their execution, and interpret results.",0.0036974803725416
"design music therapy experiences, using various musical elements to meet client's goals or objectives.",0.0020541557625231
"design or analyze automobile systems in areas such as aerodynamics, alternate fuels, ergonomics, hybrid power, brakes, transmissions, steering, calibration, safety, or diagnostics.",0.0017460323981446
design or build laboratory equipment needed for special research projects.,0.0034920647962893
"design or conduct follow-up experimentation, based on generated data, to meet established process objectives.",0.0029785258556585
"design or conduct studies to determine optimal conditions for cell growth, protein production, or protein or virus expression or recovery, using chromatography, separation, or filtration equipment, such as centrifuges or bioreactors.",0.0024649869150277
"design or conduct tests of new nanotechnology products, processes, or systems.",0.0022595713387754
"design or construct costumes or send them to tailors for construction, major repairs, or alterations.",0.0026704024912801
"design or coordinate successive phases of problem analysis, solution proposals, or testing.",0.0022595713387754
design or develop automated testing tools.,0.0335854467172536
"design or develop energy products using nanomaterials or nanoprocesses, such as micro-nano machining.",0.0087301619907234
"design or develop new equipment or methods for meteorological data collection, remote sensing, or related applications.",0.0026704024912801
"design or develop software systems, using scientific analysis and mathematical models to predict and measure outcome and consequences of design.",0.1227358068107588
"design or engineer drainage, erosion, or sedimentation control systems for transportation projects.",0.007189545168831
design or implement plant warehousing strategies for production materials or finished products.,0.0018487401862708
design or implement products and services to mitigate risk or facilitate use of technology-based tools and methods.,0.0343044012341367
design or implement web-based tools for querying large-scale biological databases.,0.0027731102794062
"design or prepare graphic representations of geographic information systems (gis) data, using gis hardware or software applications.",0.0020541557625231
"design or produce materials such as posters, web sites, or newsletters to promote, market, or advertise fundraising events.",0.0038001881606678
design or select equipment for use in wastewater processing to ensure compliance with government standards.,0.0021568635506493
"design or supervise the design of systems, processes, or equipment for control, management, or remediation of water, air, or soil quality.",0.0015406168218923
design patient education programs that include information required to make informed health care and treatment decisions.,0.0428291476486078
design research projects that apply valid scientific techniques and use information obtained from baselines or historical data to structure uncompromised and efficient analyses.,0.0218767588708716
"design research studies in collaboration with physicians, life scientists, or other professionals.",0.0066760062282002
"design robotic systems, such as automatic vehicle control, autonomous vehicles, advanced displays, advanced sensing, robotic platforms, computer vision, or telematics systems.",0.0088328697788495
"design security policies, programs, or practices to ensure adequate security relating to issues such as protection of assets, alarm response, and access card use.",0.0251634080909087
"design silver articles, such as jewelry and serving pieces.",0.0092437009313542
"design software to control robotic systems for applications, such as military defense or manufacturing.",0.0167413694645637
"design specialized or customized equipment, machines, or structures.",0.0034920647962893
design transportation surveys to identify areas of public concern.,0.0061624672875694
"design transportation systems or structures using sustainable materials or products, such as porous pavement or bioretention structures.",0.0022595713387754
"design water run-off collection networks, water supply channels, or water supply system networks.",0.003902895948794
design water storage tanks or other water storage facilities.,0.003902895948794
"design, analyze, and decipher encryption systems designed to transmit military, political, financial, or law-enforcement-related information in code.",0.0077030841094618
"design, build, or maintain web sites, using authoring or scripting languages, content creation tools, management tools, and digital media.",2.361765587961004
"design, build, or operate equipment configuration prototypes, including network hardware, software, servers, or server operation systems.",0.0098599476601111
"design, configure, and test computer hardware, networking software and operating system software.",0.0464239202330234
"design, customize, and maintain databases, web pages, and local area networks.",0.0637815364263441
"design, develop and modify software systems, using scientific analysis and mathematical models to predict and measure outcome and consequences of design.",0.3124370914797727
"design, develop, or implement control circuits or algorithms for electromechanical or pneumatic devices or systems.",0.001951447974397
"design, develop, select, test, implement, and evaluate new or modified informatics solutions, data structures, and decision-support mechanisms to support patients, health care professionals, and their information management and human-computer and human-technology interactions within health care contexts.",0.0680952635276427
"design, evaluate and modify benefits policies to ensure that programs are current, competitive and in compliance with legal requirements.",0.0030812336437847
"design, evaluate, recommend, and approve changes of forms and reports.",0.0015406168218923
"design, implement, or evaluate health service delivery systems to improve the health of targeted populations.",0.0015406168218923
"design, implement, or operate comprehensive data warehouse systems to balance optimization of data access with batch loading and resource utilization factors, according to customer requirements.",0.0142763825495359
"design, install, or troubleshoot manufacturing equipment.",0.0030812336437847
"design, integrate, or test photonics systems or components.",0.011708687846382
"design, make, or fit prosthodontic appliances, such as space maintainers, bridges, or dentures, or write fabrication instructions or prescriptions for denturists or dental technicians.",0.0016433246100185
"design, organize, and deliver product awareness, skills transfer, or product education sessions for staff or suppliers.",0.0048272660419294
"design, plan, organize, or direct orientation and training programs for employees or customers.",0.0118113956345081
"design, program, or model geographic information systems (gis) applications or procedures.",0.0033893570081632
"design, promote, or administer government plans or policies affecting land use, zoning, public utilities, community facilities, housing, or transportation.",0.0016433246100185
"design, review and help administer insurance, annuity and pension plans, determining financial soundness and calculating premiums.",0.0030812336437847
"design, use, or maintain databases and software applications, such as geographic information systems (gis) mapping and artificial intelligence tools.",0.0094491165076065
"determine a published or broadcasted story's emphasis, length, and format and organize material accordingly.",0.0016433246100185
"determine allocations of funds for staff, supplies, materials, and equipment and authorize purchases.",0.0021568635506493
determine amounts and kinds of chemicals to use in destroying harmful organisms or removing impurities from purification systems.,0.0026704024912801
"determine and specify details of survey projects, including sources of information, procedures to be used, and the design of survey instruments and materials.",0.0044164348894247
determine applications of photonics appropriate to meet product objectives or features.,0.0015406168218923
"determine appropriate sizes, ratings, and locations for all system overcurrent devices, disconnect devices, grounding equipment, and surge suppression equipment.",0.0029785258556585
"determine campaign strategies for media advertising, positions on issues, and public appearances.",0.0040056037369201
"determine commercial, industrial, scientific, or other uses for electro-optical applications or devices.",0.0035947725844155
determine computer software or hardware needed to set up or alter system.,0.001951447974397
determine connection interfaces for additional subpanels or for connecting photovoltaic (pv) systems with utility services or other power generation sources.,0.0033893570081632
determine data collection methods to be employed in research projects or surveys.,0.0045191426775509
"determine desired images and picture composition, selecting and adjusting subjects, equipment, and lighting to achieve desired effects.",0.0314285831666043
determine efficient and cost-effective methods of moving goods from one location to another.,0.001951447974397
"determine existence and amount of liability according to current laws, administrative and judicial precedents, and available evidence.",0.1486181694185506
"determine fares based on trip distances and times, using taximeters and fee schedules, and announce fares to passengers.",0.0017460323981446
"determine feasibility of designing new facilities or modifying existing facilities, based on factors such as cost, available space, schedule, technical requirements, or ergonomics.",0.0068814218044525
determine food and beverage costs and assist in implementing cost control procedures.,0.0026704024912801
"determine formats, approaches, content, levels, and mediums necessary to meet production objectives effectively and within budgetary constraints.",0.0015406168218923
"determine formats, approaches, content, levels, and mediums to effectively meet objectives within budgetary constraints, using research, knowledge, and training.",0.0154061682189237
"determine genetic composition of animal populations and heritability of traits, using principles of genetics.",0.0021568635506493
determine guidelines that specify which source material is acceptable for use.,0.0084220386263449
determine location for product listings to maximize exposure to online traffic.,0.0021568635506493
"determine map content and layout, as well as production specifications such as scale, size, projection, and colors, and direct production to ensure that specifications are followed.",0.0034920647962893
"determine materials, equipment, and installation sequences necessary to maximize installation efficiency.",0.0020541557625231
"determine meal prices, based on calculations of ingredient prices.",0.0018487401862708
"determine or help determine company policy, and explain complex technical matters to company executives, government officials, shareholders, policyholders, or the public.",0.0028758180675324
determine packaging requirements.,0.0016433246100185
"determine plant growing conditions, such as greenhouses, hydroponics, or natural settings, and set planting and care schedules.",0.0017460323981446
determine policy contract provisions for each type of insurance.,0.0047245582538032
determine price schedules and discount rates.,0.0051353894063079
"determine regulations or procedures related to the management, collection, reuse, recovery, or recycling of packaging waste.",0.0025676947031539
"determine replacement parts required, according to inspections of old parts, customer requests, or customers' descriptions of malfunctions.",0.0026704024912801
"determine required equipment and welding methods, applying knowledge of metallurgy, geometry, and welding techniques.",0.0020541557625231
"determine requirements for treatment, such as type, method and duration of therapy, precautions to be taken, or medication and dosages, compatible with physicians' orders.",0.0022595713387754
"determine size and arrangement of illustrative material and copy, and select style and size of type.",0.0345098168103891
"determine sources of web page or server problems, and take action to correct such problems.",0.8577127386415457
"determine supplementary virtual features, such as currency, item catalog, menu design, and audio direction.",0.2906630403970272
determine the value loss impact and criticality of assets.,0.003286649220037
"determine types and quantities of horticultural plants to be grown, based on budgets, projected sales volumes, or executive directives.",0.0017460323981446
determine which products or colors will improve clients' skin quality and appearance.,0.0017460323981446
"determine which topics to research, or pursue research topics specified by clients or employers.",0.0081139152619664
develop advertising and other informational materials to be used in subject recruitment.,0.0021568635506493
"develop advertising campaigns for a wide range of clients, working with an advertising agency's creative director and art director to determine the best way to present advertising information.",0.0086274542025972
develop an understanding of customers' needs and take actions to ensure that such needs are met.,0.0054435127706863
develop an understanding of fields to which statistical methods are to be applied to determine whether methods and results are appropriate.,0.0938749183473084
"develop and direct software system testing and validation procedures, programming, and documentation.",0.0062651750756956
"develop and distribute newsletters, brochures, or other printed materials to share information with patients or medical staff.",0.03902895948794
develop and document database architectures.,0.056591991257513
develop and document style guidelines for web site content.,0.0104761943888681
"develop and implement data extraction procedures from other systems, such as administration, billing, or claims.",0.0125303501513912
develop and implement individualized plans for health care management.,0.0096545320838588
"develop and implement individualized treatment plans addressing family relationship problems, destructive patterns of behavior, and other personal issues.",0.007805791897588
"develop and implement marketing plans for home pages, including print advertising or advertisement rotation.",0.001951447974397
develop and implement organizational policies and procedures for the facility or medical unit.,0.0016433246100185
develop and implement policies and procedures for the operation of a department or establishment.,0.0025676947031539
"develop and implement purchasing and contract management instructions, policies, and procedures.",0.0026704024912801
develop and implement solutions for network problems.,0.0059570517113171
"develop and implement technical project management tools, such as plans, schedules, and responsibility and compliance matrices.",0.0035947725844155
develop and implement treatment plans.,0.0020541557625231
"develop and interpret organizational goals, policies, and procedures.",0.0050326816181817
develop and maintain computer databases.,0.0920261781610376
"develop and maintain computerized record management systems to store and process data such as personnel activities and information, and to produce reports.",0.0384127127591831
"develop and maintain departmental policies, procedures, objectives, or patient care standards based on evidence-based practice guidelines or expert opinion.",0.0030812336437847
"develop and maintain design level documentation, including mechanics, guidelines, and mission outlines.",0.0043137271012986
"develop and maintain the company's corporate image and identity, which includes the use of logos and signage.",0.0671708934345073
develop and modify astronomy-related programs for public presentation.,0.0944911650760653
"develop and organize training manuals, multimedia visual aids, and other educational materials.",0.0035947725844155
"develop and participate in health promotion programs, group activities, or discussions to promote client health, facilitate social adjustment, alleviate stress, and prevent physical or mental disability.",0.0029785258556585
"develop and present health education and promotion programs, such as training workshops, conferences, and school or community presentations.",0.0031839414319108
"develop and test experimental designs, sampling techniques, and analytical methods.",0.0048272660419294
develop and test theories concerning the origin and development of past cultures.,0.0045191426775509
"develop and test theories, using information from interviews, newspapers, periodicals, case law, historical papers, polls, or statistical sources.",0.0108870255413727
"develop and write procedures for installation, use, or troubleshooting of communications hardware or software.",0.005854343923191
develop application-specific software.,0.1687488958912776
develop applied software for the analysis and interpretation of geological data.,0.0042110193131724
"develop approaches to the solution of groups' problems, based on research findings in sociology and related disciplines.",0.0570028224100177
"develop biocatalytic processes to convert biomass to fuels or fine chemicals, using enzymes of bacteria, yeast, or other microorganisms.",0.0015406168218923
"develop briefings, brochures, multimedia presentations, web pages, promotional products, technical illustrations, and computer artwork for use in products, technical manuals, literature, newsletters, and slide shows.",0.3066854553447078
"develop budgets or approve expenditures for supplies, materials, or human resources, ensuring that materials, labor, or equipment are used efficiently to meet production targets.",0.0017460323981446
"develop business methods and procedures, including accounting systems, file systems, office systems, logistics systems, and production schedules.",0.0043137271012986
"develop calibration methodologies, test methodologies, or tools.",0.0112978566938773
"develop classroom-based and distance learning training courses, using needs assessments and skill level analyses.",0.0051353894063079
"develop client relationships and communicate with clients to explain proposals, present research findings, establish specifications, or discuss project status.",0.0053408049825602
"develop client treatment plans based on research, clinical experience, and client histories.",0.0021568635506493
"develop communications materials, advertisements, presentations, or public relations initiatives to promote awareness of green products and technologies.",0.0367693881491645
